no,id_user,kategori
3717,21052,Minimarket
3718,20901,Minimarket
3719,21134,Cafe
3720,21135,Cafe
3721,21137,Cafe
3722,20166,Toko Kelontong
3723,21142,Cafe
3724,21145,Cafe
3725,21143,Warung
3726,21141,Toko Kelontong
3727,20958,Cafe
3728,18759,Toko Kelontong
3729,21153,Kaki Lima
3730,21151,Toko Kelontong
3731,21155,Olshop
3732,21158,Cafe
3733,21114,Counter pulsa
3734,21160,Cafe
3735,19445,Counter pulsa
3736,21162,Bengkel
3737,20743,Minimarket
3738,21034,Toko Kelontong
3739,21169,Minimarket
3740,21175,Toko Kelontong
3741,21179,Counter pulsa
3742,21180,Counter pulsa
3743,21184,Cafe
3744,21113,Olshop
3745,21025,Kaki Lima
3746,21195,Toko Kelontong
3747,21196,Warung
3748,21197,Olshop
3749,21199,Olshop
3750,21198,Cafe
3751,21203,Cafe
3752,21204,Cafe
3753,21207,Kaki Lima
3754,21211,Counter pulsa
3755,21077,Olshop
3756,21173,Olshop
3757,21215,Toko Kelontong
3758,21220,Counter pulsa
3759,21222,Olshop
3760,21227,Counter pulsa
3761,21232,Cafe
3762,21221,Cafe
3763,21236,Counter pulsa
3764,21172,Cafe
3765,21238,Toko Kelontong
3766,15294,Olshop
3767,21247,Counter pulsa
3768,21251,Counter pulsa
3769,21256,Minimarket
3770,20863,Cafe
3771,21265,Olshop
3772,21103,Olshop
3773,21270,Cafe
3774,21277,Warung
3775,21285,Olshop
3776,21284,Toko Kelontong
3777,21286,Counter pulsa
3778,21292,Counter pulsa
3779,21290,Olshop
3780,21294,Counter pulsa
3781,19821,Toko Kelontong
3782,21301,Cafe
3783,21302,Toko Kelontong
3784,21307,Bengkel
3785,21306,Olshop
3786,21313,Cafe
3787,21303,Restoran
3788,21186,Toko Kelontong
3789,21318,Toko Kelontong
3790,21320,Restoran
3791,21325,Butik
3792,21328,Minimarket
3793,21326,Warung
3794,21335,Toko Kelontong
3795,21337,Butik
3796,21032,Restoran
3797,21308,Cafe
3798,21334,Olshop
3799,21346,Cafe
3800,21347,Cafe
3801,21348,Warung
3802,16523,Cafe
3803,21252,Cafe
3804,21357,Bengkel
3805,21360,Toko Kelontong
3806,21363,Toko Kelontong
3807,11851,Butik
3808,21359,Warung
3809,21366,Toko Kelontong
3810,21369,Warung
3811,21353,Kaki Lima
3812,21253,Butik
3813,21377,Toko Kelontong
3814,21386,Cafe
3815,21387,Olshop
3816,21394,Warung
3817,21396,Toko Kelontong
3818,21398,Warung
3819,21397,Cafe
3820,21399,Kaki Lima
3821,21402,Toko Kelontong
3822,21400,Restoran
3823,21305,Olshop
3824,21413,Toko Kelontong
3825,21385,Restoran
3826,21423,Counter pulsa
3827,21422,Restoran
3828,21425,Toko Kelontong
3829,21426,Olshop
3830,21120,Restoran
3831,21362,Olshop
3832,21436,Toko Kelontong
3833,21439,Butik
3834,21441,Warung
3835,21444,Warung
3836,21450,Olshop
3837,21421,Cafe
3838,21379,Cafe
3839,21462,Olshop
3840,21465,Warung
3841,21469,Cafe
3842,21473,Counter pulsa
3843,21470,Cafe
3844,21475,Cafe
3845,21477,Counter pulsa
3846,21476,Counter pulsa
3847,21300,Olshop
3848,21487,Restoran
3849,21415,Counter pulsa
3850,21489,Olshop
3851,21493,Butik
3852,21485,Cafe
3853,21507,Minimarket
3854,21429,Cafe
3855,21508,Olshop
3856,21509,Kaki Lima
3857,21514,Toko Kelontong
3858,21459,Toko Kelontong
3859,21516,Olshop
3860,21370,Olshop
3861,21510,Counter pulsa
3862,21438,Counter pulsa
3863,21087,Warung
3864,21524,Cafe
3865,21527,Toko Kelontong
3866,21530,Restoran
3867,21533,Toko Kelontong
3868,21544,Olshop
3869,21542,Cafe
3870,21553,Cafe
3871,21550,Toko Kelontong
3872,21556,Restoran
3873,21562,Bengkel
3874,21560,Warung
3875,21558,Toko Kelontong
3876,21565,Olshop
3877,21568,Toko Kelontong
3878,21571,Counter pulsa
3879,21570,Kaki Lima
3880,21573,Bengkel
3881,20213,Olshop
3882,21577,Olshop
3883,21583,Counter pulsa
3884,21586,Olshop
3885,21592,Cafe
3886,21594,Cafe
3887,21597,Warung
3888,21608,Cafe
3889,21619,Olshop
3890,21627,Toko Kelontong
3891,21630,Butik
3892,21635,Restoran
3893,21639,Toko Kelontong
3894,21640,Warung
3895,21641,Counter pulsa
3896,21590,Counter pulsa
3897,21482,Cafe
3898,21644,Counter pulsa
3899,21652,Cafe
3900,21653,Toko Kelontong
3901,21642,Warung
3902,21661,Olshop
3903,19720,Cafe
3904,21668,Minimarket
3905,19134,Cafe
3906,21674,Restoran
3907,21676,Toko Kelontong
3908,21418,Olshop
3909,21685,Olshop
3910,21690,Counter pulsa
3911,21599,Counter pulsa
3912,21706,Cafe
3913,21703,Toko Kelontong
3914,21541,Restoran
3915,21707,Olshop
3916,21699,Minimarket
3917,21712,Counter pulsa
3918,21315,Olshop
3919,21723,Counter pulsa
3920,21726,Cafe
3921,21080,Olshop
3922,21730,Toko Kelontong
3923,21734,Warung
3924,21735,Counter pulsa
3925,21736,Warung
3926,21732,Warung
3927,21745,Minimarket
3928,21693,Counter pulsa
3929,21750,Minimarket
3930,21757,Restoran
3931,21763,Counter pulsa
3932,21768,Counter pulsa
3933,21774,Butik
3934,21765,Counter pulsa
3935,21775,Counter pulsa
3936,21766,Butik
3937,21773,Toko Kelontong
3938,21784,Butik
3939,21756,Counter pulsa
3940,21793,Olshop
3941,21797,Cafe
3942,21798,Minimarket
3943,21796,Cafe
3944,21777,Counter pulsa
3945,21804,Toko Kelontong
3946,18651,Toko Kelontong
3947,21806,Warung
3948,21815,Counter pulsa
3949,21818,Warung
3950,21819,Toko Kelontong
3951,21820,Counter pulsa
3952,21824,Minimarket
3953,21817,Olshop
3954,21827,Toko Kelontong
3955,21088,Warung
3956,21828,Toko Kelontong
3957,21795,Cafe
3958,21835,Kaki Lima
3959,21836,Olshop
3960,20392,Olshop
3961,21843,Cafe
3962,21844,Cafe
3963,21786,Toko Kelontong
3964,21850,Kaki Lima
3965,21852,Minimarket
3966,21854,Toko Kelontong
3967,21859,Toko Kelontong
3968,21760,Cafe
3969,21864,Cafe
3970,21865,Cafe
3971,21860,Counter pulsa
3972,20146,Restoran
3973,21871,Minimarket
3974,21873,Toko Kelontong
3975,21879,Cafe
3976,21792,Butik
3977,21882,Toko Kelontong
3978,21884,Counter pulsa
3979,21889,Restoran
3980,21654,Warung
3981,20711,Counter pulsa
3982,21900,Toko Kelontong
3983,21901,Minimarket
3984,21903,Butik
3985,21902,Cafe
3986,21906,Toko Kelontong
3987,21841,Counter pulsa
3988,21904,Olshop
3989,21909,Kaki Lima
3990,21914,Counter pulsa
3991,21918,Toko Kelontong
3992,21897,Restoran
3993,21925,Butik
3994,17791,Cafe
3995,21892,Counter pulsa
3996,21930,Bengkel
3997,21936,Toko Kelontong
3998,21801,Butik
3999,3029,Olshop
4000,21257,Kaki Lima
4001,21946,Cafe
4002,21951,Butik
4003,21952,Toko Kelontong
4004,21945,Counter pulsa
4005,21956,Warung
4006,21960,Kaki Lima
4007,21959,Toko Kelontong
4008,21962,Cafe
4009,21968,Toko Kelontong
4010,21970,Cafe
4011,21908,Minimarket
4012,21671,Warung
4013,21977,Warung
4014,21980,Olshop
4015,21981,Kaki Lima
4016,20343,Toko Kelontong
4017,21988,Toko Kelontong
4018,21994,Toko Kelontong
4019,21996,Cafe
4020,21997,Olshop
4021,21933,Minimarket
4022,21998,Butik
4023,22000,Restoran
4024,22004,Warung
4025,22008,Toko Kelontong
4026,22011,Butik
4027,22018,Counter pulsa
4028,22028,Olshop
4029,21932,Toko Kelontong
4030,21990,Counter pulsa
4031,22031,Butik
4032,22034,Toko Kelontong
4033,22036,Toko Kelontong
4034,21672,Minimarket
4035,20200,Toko Kelontong
4036,22038,Cafe
4037,22039,Counter pulsa
4038,22043,Cafe
4039,22044,Minimarket
4040,22047,Olshop
4041,22053,Warung
4042,22065,Counter pulsa
4043,22073,Cafe
4044,21886,Toko Kelontong
4045,22070,Kaki Lima
4046,22077,Warung
4047,22079,Olshop
4048,22082,Cafe
4049,21984,Toko Kelontong
4050,21813,Cafe
4051,21517,Olshop
4052,22093,Cafe
4053,22094,Counter pulsa
4054,22010,Toko Kelontong
4055,22097,Toko Kelontong
4056,22098,Cafe
4057,22101,Warung
4058,21911,Counter pulsa
4059,21953,Butik
4060,22111,Olshop
4061,22107,Restoran
4062,22114,Restoran
4063,21975,Butik
4064,22119,Toko Kelontong
4065,22123,Counter pulsa
4066,22125,Olshop
4067,22126,Olshop
4068,22129,Cafe
4069,22131,Toko Kelontong
4070,22134,Toko Kelontong
4071,22133,Toko Kelontong
4072,22135,Cafe
4073,19858,Butik
4074,22139,Counter pulsa
4075,22141,Toko Kelontong
4076,22143,Toko Kelontong
4077,13529,Olshop
4078,22145,Cafe
4079,22151,Toko Kelontong
4080,22154,Olshop
4081,21941,Counter pulsa
4082,22156,Butik
4083,22140,Olshop
4084,22163,Cafe
4085,22169,Toko Kelontong
4086,22177,Cafe
4087,22182,Bengkel
4088,22184,Cafe
4089,22189,Minimarket
4090,22190,Toko Kelontong
4091,22191,Toko Kelontong
4092,22192,Counter pulsa
4093,22193,Cafe
4094,22197,Kaki Lima
4095,22202,Toko Kelontong
4096,22201,Minimarket
4097,22205,Minimarket
4098,22206,Butik
4099,22217,Counter pulsa
4100,22128,Counter pulsa
4101,22153,Cafe
4102,22229,Toko Kelontong
4103,22231,Toko Kelontong
4104,22208,Toko Kelontong
4105,22237,Restoran
4106,22238,Butik
4107,22248,Counter pulsa
4108,22255,Cafe
4109,22244,Butik
4110,22109,Olshop
4111,22240,Restoran
4112,22257,Counter pulsa
4113,22261,Warung
4114,22259,Cafe
4115,22253,Toko Kelontong
4116,22266,Toko Kelontong
4117,20579,Cafe
4118,22273,Minimarket
4119,22276,Olshop
4120,22279,Kaki Lima
4121,22282,Toko Kelontong
4122,22286,Toko Kelontong
4123,22294,Restoran
4124,22292,Toko Kelontong
4125,22222,Warung
4126,22307,Butik
4127,22313,Cafe
4128,22314,Warung
4129,22319,Toko Kelontong
4130,22323,Warung
4131,22322,Cafe
4132,22325,Restoran
4133,22334,Olshop
4134,22339,Toko Kelontong
4135,22336,Warung
4136,22345,Kaki Lima
4137,22355,Cafe
4138,22359,Toko Kelontong
4139,22367,Kaki Lima
4140,22371,Cafe
4141,22369,Toko Kelontong
4142,22372,Toko Kelontong
4143,22379,Toko Kelontong
4144,22380,Cafe
4145,22374,Butik
4146,22228,Minimarket
4147,22383,Restoran
4148,22384,Counter pulsa
4149,22385,Restoran
4150,22388,Cafe
4151,22366,Minimarket
4152,22403,Cafe
4153,22406,Minimarket
4154,22395,Cafe
4155,22408,Counter pulsa
4156,22398,Kaki Lima
4157,22412,Olshop
4158,22413,Counter pulsa
4159,22416,Toko Kelontong
4160,22420,Toko Kelontong
4161,22419,Cafe
4162,22426,Counter pulsa
4163,22425,Olshop
4164,22415,Counter pulsa
4165,22429,Cafe
4166,22436,Counter pulsa
4167,22441,Toko Kelontong
4168,22446,Toko Kelontong
4169,22452,Cafe
4170,22454,Butik
4171,22455,Restoran
4172,22332,Counter pulsa
4173,22466,Toko Kelontong
4174,22470,Counter pulsa
4175,16924,Counter pulsa
4176,22471,Butik
4177,22460,Counter pulsa
4178,22472,Cafe
4179,22423,Toko Kelontong
4180,22477,Warung
4181,22478,Toko Kelontong
4182,22479,Cafe
4183,22483,Counter pulsa
4184,22484,Toko Kelontong
4185,20841,Cafe
4186,22488,Butik
4187,22493,Counter pulsa
4188,22489,Toko Kelontong
4189,22437,Counter pulsa
4190,22496,Warung
4191,22500,Counter pulsa
4192,22501,Counter pulsa
4193,22505,Toko Kelontong
4194,22507,Minimarket
4195,22512,Counter pulsa
4196,22480,Olshop
4197,22517,Cafe
4198,22519,Toko Kelontong
4199,22521,Cafe
4200,22490,Cafe
4201,22530,Toko Kelontong
4202,22531,Toko Kelontong
4203,20546,Cafe
4204,22308,Butik
4205,22534,Cafe
4206,22535,Cafe
4207,22536,Cafe
4208,22540,Counter pulsa
4209,22549,Warung
4210,22545,Cafe
4211,22547,Toko Kelontong
4212,22553,Toko Kelontong
4213,22554,Minimarket
4214,22558,Restoran
4215,22564,Warung
4216,21926,Butik
4217,22523,Olshop
4218,22566,Counter pulsa
4219,22563,Cafe
4220,22422,Olshop
4221,22571,Olshop
4222,22362,Cafe
4223,22572,Cafe
4224,22252,Counter pulsa
4225,22577,Counter pulsa
4226,22579,Toko Kelontong
4227,22583,Counter pulsa
4228,22588,Restoran
4229,22593,Minimarket
4230,22597,Butik
4231,22595,Warung
4232,22600,Minimarket
4233,22601,Cafe
4234,22598,Cafe
4235,22604,Butik
4236,22603,Toko Kelontong
4237,10202,Cafe
4238,22608,Butik
4239,22268,Counter pulsa
4240,22589,Toko Kelontong
4241,22612,Bengkel
4242,22615,Toko Kelontong
4243,22620,Cafe
4244,22621,Toko Kelontong
4245,22624,Toko Kelontong
4246,22622,Toko Kelontong
4247,22631,Restoran
4248,22626,Olshop
4249,22634,Toko Kelontong
4250,22356,Counter pulsa
4251,22633,Cafe
4252,22635,Toko Kelontong
4253,15807,Warung
4254,22641,Olshop
4255,22642,Butik
4256,6438,Butik
4257,22652,Butik
4258,22656,Counter pulsa
4259,22605,Counter pulsa
4260,22666,Kaki Lima
4261,22676,Kaki Lima
4262,22677,Counter pulsa
4263,22673,Cafe
4264,22681,Toko Kelontong
4265,22691,Counter pulsa
4266,22695,Counter pulsa
4267,22581,Kaki Lima
4268,22697,Cafe
4269,22702,Restoran
4270,22708,Olshop
4271,22709,Counter pulsa
4272,22194,Counter pulsa
4273,22696,Cafe
4274,22662,Warung
4275,22342,Warung
4276,22710,Warung
4277,22716,Cafe
4278,22727,Olshop
4279,22726,Restoran
4280,22724,Olshop
4281,22732,Toko Kelontong
4282,22734,Toko Kelontong
4283,22688,Butik
4284,22740,Cafe
4285,22743,Bengkel
4286,22736,Cafe
4287,22748,Counter pulsa
4288,22752,Warung
4289,22754,Olshop
4290,22591,Kaki Lima
4291,22759,Cafe
4292,14058,Minimarket
4293,22757,Cafe
4294,22766,Toko Kelontong
4295,22771,Counter pulsa
4296,22774,Cafe
4297,22776,Minimarket
4298,22779,Warung
4299,22783,Cafe
4300,22788,Bengkel
4301,22790,Warung
4302,22791,Counter pulsa
4303,22792,Bengkel
4304,22793,Toko Kelontong
4305,22794,Warung
4306,22798,Toko Kelontong
4307,20576,Toko Kelontong
4308,22802,Counter pulsa
4309,22807,Toko Kelontong
4310,6950,Counter pulsa
4311,22768,Toko Kelontong
4312,22582,Toko Kelontong
4313,22823,Olshop
4314,22827,Minimarket
4315,22811,Cafe
4316,22829,Toko Kelontong
4317,22840,Olshop
4318,22846,Olshop
4319,22834,Restoran
4320,22837,Olshop
4321,22625,Olshop
4322,22850,Toko Kelontong
4323,22855,Olshop
4324,22024,Warung
4325,22857,Cafe
4326,22826,Warung
4327,22863,Minimarket
4328,22868,Cafe
4329,22872,Olshop
4330,22877,Cafe
4331,22871,Olshop
4332,22883,Minimarket
4333,22886,Cafe
4334,22887,Butik
4335,22729,Warung
4336,22894,Counter pulsa
4337,22896,Counter pulsa
4338,22898,Counter pulsa
4339,22900,Olshop
4340,22497,Toko Kelontong
4341,22905,Cafe
4342,22906,Olshop
4343,22912,Cafe
4344,22913,Cafe
4345,22903,Toko Kelontong
4346,22918,Warung
4347,13946,Toko Kelontong
4348,22922,Counter pulsa
4349,22927,Warung
4350,21419,Toko Kelontong
4351,22809,Restoran
4352,22935,Toko Kelontong
4353,22663,Kaki Lima
4354,22942,Counter pulsa
4355,22946,Cafe
4356,22950,Cafe
4357,22951,Restoran
4358,22701,Cafe
4359,22932,Cafe
4360,22954,Counter pulsa
4361,22964,Olshop
4362,22056,Toko Kelontong
4363,22758,Toko Kelontong
4364,22969,Counter pulsa
4365,22975,Toko Kelontong
4366,22978,Minimarket
4367,22982,Restoran
4368,22987,Olshop
4369,14071,Butik
4370,22994,Olshop
4371,23000,Counter pulsa
4372,22992,Toko Kelontong
4373,23002,Olshop
4374,23012,Cafe
4375,23016,Bengkel
4376,23015,Toko Kelontong
4377,23013,Olshop
4378,23017,Bengkel
4379,23020,Toko Kelontong
4380,22961,Toko Kelontong
4381,23021,Toko Kelontong
4382,23024,Restoran
4383,23025,Minimarket
4384,22998,Warung
4385,23026,Warung
4386,22921,Cafe
4387,23033,Butik
4388,23037,Toko Kelontong
4389,23044,Minimarket
4390,23042,Toko Kelontong
4391,22298,Olshop
4392,23052,Toko Kelontong
4393,23057,Counter pulsa
4394,23059,Counter pulsa
4395,23050,Minimarket
4396,23060,Kaki Lima
4397,23064,Restoran
4398,23062,Cafe
4399,23063,Toko Kelontong
4400,22979,Minimarket
4401,23065,Counter pulsa
4402,23075,Olshop
4403,23071,Restoran
4404,23076,Cafe
4405,23083,Cafe
4406,23085,Counter pulsa
4407,18692,Warung
4408,23089,Toko Kelontong
4409,23091,Counter pulsa
4410,22853,Cafe
4411,23095,Cafe
4412,23096,Kaki Lima
4413,22938,Cafe
4414,23099,Counter pulsa
4415,23100,Counter pulsa
4416,23104,Cafe
4417,23103,Cafe
4418,22741,Minimarket
4419,23106,Cafe
4420,23098,Cafe
4421,23113,Minimarket
4422,23110,Toko Kelontong
4423,20225,Counter pulsa
4424,22801,Kaki Lima
4425,23114,Cafe
4426,23101,Cafe
4427,23115,Cafe
4428,22941,Olshop
4429,23117,Bengkel
4430,23120,Bengkel
4431,23122,Toko Kelontong
4432,23124,Cafe
4433,23126,Warung
4434,23127,Olshop
4435,22629,Cafe
4436,23132,Cafe
4437,23135,Butik
4438,23134,Olshop
4439,23140,Minimarket
4440,23141,Toko Kelontong
4441,23142,Olshop
4442,23144,Counter pulsa
4443,23158,Butik
4444,23163,Butik
4445,23165,Butik
4446,23168,Olshop
4447,23169,Olshop
4448,23170,Restoran
4449,23171,Cafe
4450,18715,Warung
4451,23172,Olshop
4452,23174,Butik
4453,23175,Toko Kelontong
4454,23176,Warung
4455,23177,Toko Kelontong
4456,23053,Toko Kelontong
4457,23182,Toko Kelontong
4458,23184,Olshop
4459,23185,Toko Kelontong
4460,23094,Kaki Lima
4461,23111,Cafe
4462,23179,Cafe
4463,23195,Cafe
4464,23199,Counter pulsa
4465,23188,Toko Kelontong
4466,23200,Counter pulsa
4467,23201,Minimarket
4468,23192,Kaki Lima
4469,23203,Toko Kelontong
4470,23204,Kaki Lima
4471,23210,Toko Kelontong
4472,23207,Toko Kelontong
4473,23209,Olshop
4474,23035,Minimarket
4475,23205,Butik
4476,23216,Toko Kelontong
4477,22606,Cafe
4478,23228,Counter pulsa
4479,23229,Counter pulsa
4480,23233,Cafe
4481,23225,Cafe
4482,23129,Bengkel
4483,23245,Olshop
4484,23253,Toko Kelontong
4485,23256,Olshop
4486,23260,Butik
4487,23263,Counter pulsa
4488,23266,Cafe
4489,23265,Toko Kelontong
4490,23274,Minimarket
4491,23276,Counter pulsa
4492,23284,Restoran
4493,23277,Olshop
4494,23239,Restoran
4495,23133,Counter pulsa
4496,23286,Counter pulsa
4497,23288,Toko Kelontong
4498,23292,Cafe
4499,23294,Bengkel
4500,23301,Counter pulsa
4501,23303,Cafe
4502,23305,Olshop
4503,23304,Cafe
4504,23307,Restoran
4505,18535,Warung
4506,23310,Cafe
4507,23311,Toko Kelontong
4508,23315,Toko Kelontong
4509,23313,Toko Kelontong
4510,23319,Olshop
4511,23323,Cafe
4512,23329,Toko Kelontong
4513,23336,Warung
4514,23334,Restoran
4515,23224,Olshop
4516,23191,Butik
4517,23340,Cafe
4518,23326,Toko Kelontong
4519,23348,Restoran
4520,23166,Butik
4521,23347,Olshop
4522,23241,Olshop
4523,23363,Olshop
4524,23350,Olshop
4525,23365,Cafe
4526,23357,Cafe
4527,23368,Olshop
4528,23370,Toko Kelontong
4529,23373,Cafe
4530,23374,Warung
4531,23377,Counter pulsa
4532,23380,Restoran
4533,23384,Minimarket
4534,23385,Warung
4535,23391,Toko Kelontong
4536,23393,Counter pulsa
4537,23397,Bengkel
4538,23400,Cafe
4539,23390,Cafe
4540,23409,Restoran
4541,23419,Counter pulsa
4542,23426,Cafe
4543,23341,Cafe
4544,23425,Counter pulsa
4545,22720,Butik
4546,23423,Toko Kelontong
4547,23422,Olshop
4548,23293,Olshop
4549,23435,Toko Kelontong
4550,23097,Toko Kelontong
4551,23438,Cafe
4552,23442,Counter pulsa
4553,23444,Toko Kelontong
4554,23386,Olshop
4555,22972,Counter pulsa
4556,23215,Toko Kelontong
4557,23454,Toko Kelontong
4558,23443,Toko Kelontong
4559,23455,Olshop
4560,23456,Toko Kelontong
4561,23459,Toko Kelontong
4562,23410,Toko Kelontong
4563,23466,Cafe
4564,23470,Olshop
4565,23468,Warung
4566,23478,Counter pulsa
4567,23483,Kaki Lima
4568,23484,Warung
4569,23361,Toko Kelontong
4570,23489,Toko Kelontong
4571,23474,Warung
4572,23491,Counter pulsa
4573,23445,Toko Kelontong
4574,23496,Butik
4575,23502,Olshop
4576,23497,Toko Kelontong
4577,23481,Counter pulsa
4578,22607,Toko Kelontong
4579,22055,Butik
4580,23506,Cafe
4581,23430,Toko Kelontong
4582,23476,Olshop
4583,23507,Cafe
4584,23518,Minimarket
4585,23417,Toko Kelontong
4586,23521,Olshop
4587,23523,Olshop
4588,23527,Counter pulsa
4589,23530,Bengkel
4590,23512,Olshop
4591,23534,Toko Kelontong
4592,23536,Counter pulsa
4593,23538,Toko Kelontong
4594,23540,Counter pulsa
4595,23535,Toko Kelontong
4596,23553,Kaki Lima
4597,23549,Warung
4598,23558,Restoran
4599,23557,Toko Kelontong
4600,23562,Toko Kelontong
4601,23564,Kaki Lima
4602,23570,Minimarket
4603,23569,Olshop
4604,23572,Toko Kelontong
4605,23575,Toko Kelontong
4606,20917,Counter pulsa
4607,23578,Minimarket
4608,23581,Cafe
4609,23583,Restoran
4610,23584,Warung
4611,23589,Kaki Lima
4612,23595,Toko Kelontong
4613,23596,Warung
4614,22264,Toko Kelontong
4615,23597,Olshop
4616,23601,Cafe
4617,23427,Toko Kelontong
4618,23605,Kaki Lima
4619,23606,Cafe
4620,21591,Toko Kelontong
4621,23613,Toko Kelontong
4622,23510,Cafe
4623,23617,Olshop
4624,23612,Toko Kelontong
4625,23634,Toko Kelontong
4626,23630,Olshop
4627,23640,Cafe
4628,23646,Olshop
4629,18406,Cafe
4630,23415,Butik
4631,23651,Olshop
4632,23027,Counter pulsa
4633,23603,Toko Kelontong
4634,23652,Olshop
4635,23654,Olshop
4636,23655,Counter pulsa
4637,15513,Cafe
4638,23663,Toko Kelontong
4639,23669,Cafe
4640,23672,Toko Kelontong
4641,23673,Counter pulsa
4642,23677,Toko Kelontong
4643,23680,Toko Kelontong
4644,23679,Toko Kelontong
4645,23678,Kaki Lima
4646,23685,Restoran
4647,23691,Olshop
4648,23670,Cafe
4649,23693,Kaki Lima
4650,23690,Counter pulsa
4651,23704,Olshop
4652,23707,Olshop
4653,23697,Toko Kelontong
4654,23684,Toko Kelontong
4655,23711,Toko Kelontong
4656,23712,Cafe
4657,23709,Toko Kelontong
4658,23717,Toko Kelontong
4659,23719,Cafe
4660,23724,Olshop
4661,23733,Bengkel
4662,23735,Cafe
4663,23736,Toko Kelontong
4664,23740,Cafe
4665,23754,Cafe
4666,23755,Cafe
4667,23758,Bengkel
4668,22599,Cafe
4669,20904,Cafe
4670,23760,Butik
4671,23763,Counter pulsa
4672,23439,Toko Kelontong
4673,23746,Toko Kelontong
4674,23501,Warung
4675,23767,Cafe
4676,23766,Toko Kelontong
4677,23775,Toko Kelontong
4678,23780,Minimarket
4679,23779,Warung
4680,23586,Counter pulsa
4681,23782,Cafe
4682,23777,Olshop
4683,23788,Toko Kelontong
4684,23778,Minimarket
4685,23794,Kaki Lima
4686,23796,Counter pulsa
4687,23791,Toko Kelontong
4688,23805,Cafe
4689,23803,Toko Kelontong
4690,23807,Toko Kelontong
4691,1,Toko Kelontong
4692,23809,Olshop
4693,23810,Restoran
4694,23811,Toko Kelontong
4695,23812,Cafe
4696,23781,Olshop
4697,23816,Cafe
4698,23817,Counter pulsa
4699,23819,Restoran
4700,23822,Olshop
4701,23824,Minimarket
4702,19135,Toko Kelontong
4703,23835,Warung
4704,23836,Counter pulsa
4705,23748,Olshop
4706,18986,Warung
4707,23776,Toko Kelontong
4708,23852,Restoran
4709,23849,Minimarket
4710,23853,Olshop
4711,23859,Olshop
4712,23814,Counter pulsa
4713,23863,Toko Kelontong
4714,23857,Toko Kelontong
4715,23164,Olshop
4716,23867,Toko Kelontong
4717,23869,Warung
4718,23871,Warung
4719,23868,Counter pulsa
4720,22358,Olshop
4721,23875,Counter pulsa
4722,23877,Olshop
4723,23872,Toko Kelontong
4724,23879,Counter pulsa
4725,23884,Toko Kelontong
4726,23887,Minimarket
4727,23888,Kaki Lima
4728,23891,Olshop
4729,23890,Toko Kelontong
4730,23874,Olshop
4731,23694,Toko Kelontong
4732,23908,Counter pulsa
4733,23911,Warung
4734,23882,Bengkel
4735,23920,Butik
4736,23843,Olshop
4737,23927,Cafe
4738,23929,Kaki Lima
4739,23931,Olshop
4740,23862,Toko Kelontong
4741,23937,Toko Kelontong
4742,23934,Toko Kelontong
4743,22984,Toko Kelontong
4744,23938,Toko Kelontong
4745,23941,Cafe
4746,23880,Olshop
4747,23747,Butik
4748,23947,Olshop
4749,23952,Counter pulsa
4750,23954,Toko Kelontong
4751,23889,Minimarket
4752,23645,Olshop
4753,23959,Butik
4754,23962,Toko Kelontong
4755,23894,Toko Kelontong
4756,23964,Cafe
4757,23975,Toko Kelontong
4758,23977,Cafe
4759,23978,Toko Kelontong
4760,23983,Counter pulsa
4761,23989,Minimarket
4762,23988,Butik
4763,23990,Toko Kelontong
4764,23984,Cafe
4765,23992,Butik
4766,23998,Restoran
4767,23991,Olshop
4768,24001,Toko Kelontong
4769,23993,Minimarket
4770,24000,Counter pulsa
4771,24003,Cafe
4772,24002,Cafe
4773,24004,Toko Kelontong
4774,16174,Toko Kelontong
4775,18132,Cafe
4776,24011,Olshop
4777,24016,Toko Kelontong
4778,24019,Olshop
4779,24015,Cafe
4780,24022,Toko Kelontong
4781,23986,Olshop
4782,23940,Cafe
4783,24026,Cafe
4784,24027,Butik
4785,24028,Warung
4786,22402,Minimarket
4787,24021,Cafe
4788,23412,Restoran
4789,24032,Minimarket
4790,23943,Counter pulsa
4791,24034,Toko Kelontong
4792,22897,Toko Kelontong
4793,24029,Toko Kelontong
4794,21154,Toko Kelontong
4795,24044,Cafe
4796,24043,Cafe
4797,24045,Toko Kelontong
4798,20009,Counter pulsa
4799,24052,Olshop
4800,24041,Restoran
4801,24059,Kaki Lima
4802,24046,Restoran
4803,24049,Olshop
4804,24047,Toko Kelontong
4805,24069,Warung
4806,24068,Toko Kelontong
4807,24057,Toko Kelontong
4808,23963,Olshop
4809,24073,Kaki Lima
4810,24074,Minimarket
4811,24061,Cafe
4812,24078,Toko Kelontong
4813,24080,Cafe
4814,24055,Toko Kelontong
4815,24085,Minimarket
4816,24091,Warung
4817,24093,Cafe
4818,24095,Cafe
4819,24048,Butik
4820,24101,Kaki Lima
4821,24092,Cafe
4822,24098,Olshop
4823,24105,Toko Kelontong
4824,24115,Cafe
4825,24113,Cafe
4826,24117,Olshop
4827,24118,Butik
4828,24120,Toko Kelontong
4829,24122,Counter pulsa
4830,24125,Butik
4831,24130,Olshop
4832,24131,Warung
4833,24090,Counter pulsa
4834,24133,Cafe
4835,24135,Olshop
4836,24136,Cafe
4837,23878,Olshop
4838,24141,Toko Kelontong
4839,22351,Cafe
4840,24142,Counter pulsa
4841,24147,Toko Kelontong
4842,24148,Olshop
4843,24150,Olshop
4844,23793,Cafe
